cell,V1,V2,V3,V4,V5,V6,V7,V8,V9,class
522154,1.028226992,1.06187908,1.20528505,7.013154049,1.340557276,0.947509373,0.926959955,0.93826087,0.960715185,large
522155,1.021365891,1.003042982,1.087573964,8.739421721,1.047382499,1.034848485,1.084975369,1.180075031,1.016474465,large
522156,0.985738734,1.00779844,0.972653822,10.89813737,2.856148492,0.875207987,1.010746269,1.067025733,1.021765417,large
522157,0.540138304,0.963143466,0.881678237,6.181818182,1.00896,2.014410188,0.970910335,0.962732919,1.030723489,large
522158,0.976339596,1.039936823,1.047527604,11.2062212,0.9441247,1.020313705,1.051778243,1.034872052,0.995197169,large
522159,1.02913109,1.011621472,1.041383989,9.387599848,0.995610827,0.948430493,0.9510329,1.074857608,0.915942029,large
523001,1.437273309,1.266043349,1.329861849,1.670019898,3.53481717,0.947554675,0.75919134,1.028563846,1.315992698,small
523002,2.130730553,1.251714083,1.697437434,0.98149534,0.857393433,1.526212833,1.155634339,1.075547733,1.692072643,small
523003,0.868380126,0.829671327,1.014222405,1.074984247,1.374148888,1.627771667,1.119630724,1.221449565,1.339872899,small
523004,1.021306618,1.028073201,1.094886253,1.171420171,1.082434077,1.75198183,1.261795632,1.129753719,1.708974552,small
523005,1.052987949,1.087732251,1.420690758,1.125476564,1.003384615,1.685452526,1.341210183,1.125084144,1.635952993,small
523006,0.798627264,1.41438457,1.193392375,1.324457068,1.236553965,1.654105671,1.026337195,1.043077327,1.453473344,small
523007,0.876503503,0.829929945,1.404512777,1.012983118,1.130352965,1.58461632,1.148726696,1.053562264,1.565354216,small
523008,1.17089719,1.253244275,2.151330866,1.177268872,2.066305819,1.490657075,0.747691885,1.168466236,1.253627475,small
523009,0.858131665,0.762977845,0.822613726,1.143411765,0.990377311,1.581043808,1.028057626,1.13382567,1.56377595,small
523010,1.249007499,1.071314329,1.735186002,1.044243792,0.911704677,2.23883168,1.717745479,0.861578035,1.766426745,small
523011,0.977510253,0.657707176,0.668413652,1.02967042,1.554232558,1.592004866,1.185749112,1.526353805,1.387074767,small
523012,1.181867892,0.452429609,0.801169591,1.294468969,2.577739941,1.592858091,1.134810343,1.808377182,1.376085261,small
523013,1.785034014,1.315694888,1.705165409,1.004574565,0.840476346,1.128611967,1.242834395,1.092160025,3.565050978,small
523014,2.339592224,2.806340389,4.50154099,1.958452407,0.688392008,1.548076923,1.181898986,1.17748298,1.439460013,small
523015,1.371255788,1.833596682,1.599943348,1.37764571,1.022139479,1.504802744,1.020955042,1.507790314,1.308034564,small
523016,1.065569101,1.092390977,1.182574197,1.353,2.155247385,1.620011096,0.930711978,1.165644172,1.253812463,small
523017,1.259783045,1.333917924,0.974906678,1.286644146,0.873495426,1.573379401,1.116405953,1.108884319,1.390971136,small
523018,0.87513638,1.492311096,1.942383918,1.225511582,2.050105682,2.66168696,1.689042818,1.209099564,1.454023874,small
523019,0.892996644,0.890300624,0.87345815,0.910874775,1.021663481,1.588437295,0.995396872,1.059418971,1.484669068,small
523020,1.17336721,0.982665998,1.166227348,1.113770618,1.002429881,1.608078429,1.049549854,1.10904819,1.301403457,small
523021,0.88715401,1.18175583,0.816878981,0.959385835,1.05990991,1.575122482,1.285167085,1.128449832,1.162933229,small
523022,1.247710593,0.88853582,1.211376029,1.00714193,1.476072898,2.402546766,1.180694723,1.215537884,1.815256158,small
523023,1.420467774,0.862191651,1.50253614,1.426465807,1.032485323,1.605469296,1.03971219,1.083241758,1.565327836,small
523024,1.004810294,1.082426973,1.114394504,1.043777494,1.090274251,1.532449674,1.040358804,1.081629423,1.518112988,small
523025,1.070024439,1.064568287,0.999280337,1.524211969,0.626875319,1.488244421,1.020854009,1.265058486,1.244029851,small
523026,1.123479384,0.954337045,1.058184014,0.994104783,1.005302945,1.612181206,0.842937656,1.130593106,1.475414104,small
523027,0.470301983,1.301069342,2.653812879,1.623121202,2.704247104,1.41964241,0.779333237,0.775985792,1.304215852,small
523028,1.199103852,1.248840916,1.915163335,1.340417627,2.456846496,1.4822789,0.796682131,1.426302682,1.416438483,small
523029,1.421557088,1.481185605,1.702196668,1.400467654,2.132754478,1.53549736,0.881662209,1.370184318,1.56982533,small
523030,1.23146158,1.458717949,1.70541361,1.191588062,1.278528052,1.430182232,0.960325801,1.034320988,1.506431175,small
523031,1.145068417,1.040520984,1.007361424,0.985112805,0.943892181,1.577581645,1.089070558,1.054860068,1.500668497,small
523032,1.104775101,1.120724572,1.429299231,1.080910716,2.055573646,1.996408783,1.472170894,1.211114788,1.671386575,small
523033,1.273671933,1.221283398,1.991698661,1.384305616,0.960237515,1.575784534,1.228879423,1.253014712,1.53731405,small
523034,1.295704779,1.334001336,1.063575879,0.919762138,2.962519201,1.298816568,0.907316489,0.842290533,1.445258511,small
523035,1.589618292,2.004942026,3.513666634,1.509609085,0.668619595,1.556531474,1.21589105,1.110902533,1.908673753,small
523036,1.141200089,1.132206529,1.052884039,1.289476572,0.937368894,2.358154267,1.092250414,1.171219678,1.409487347,small
523037,1.59059867,0.461778277,1.149764046,1.368015815,2.251603355,1.534776646,1.079818978,1.167724853,1.294018427,small
523038,1.126349088,1.038817341,0.921012913,2.024669289,1.138501102,1.56483018,1.139413152,1.031634636,3.768063393,small
523039,1.022536839,1.106163328,1.026546048,0.941463415,1.018129627,1.551931415,1.145836576,1.007858157,2.857984948,small
523040,1.170239955,1.202915528,1.064547677,1.068684356,0.974319835,1.557478157,1.108074812,1.35085555,1.22011977,small
523041,1.042784909,1.010294685,0.557100543,1.021138856,1.07109082,1.49944533,1.018218553,1.162489196,1.472376403,small
523042,1.040378755,0.939060286,0.911682191,1.383416676,1.564305742,1.545327577,1.063781089,1.668984528,1.738539476,small
523043,1.208605391,0.958989915,1.224189308,1.040315003,1.031365314,1.727114549,1.258145474,0.990110881,1.817658269,small
523044,1.30269651,1.084940686,1.735512351,1.172250395,1.821557877,1.87408131,1.04820641,2.599762526,3.520443674,small
523045,1.029866117,0.943652888,1.013626901,1.323067447,0.922951298,1.501225829,0.990697737,1.13838449,1.326656026,small
523046,1.066896077,1.035130837,1.036172031,1.046169098,1.834952864,1.491392149,1.130894358,1.059167041,2.60307241,small
523047,0.964429982,0.997390892,1.107646822,0.958089465,1.282479479,1.981979637,0.988308426,1.018045472,1.515227002,small
523048,0.91177629,1.163496708,1.130500232,0.961048379,0.879183172,1.612250853,1.252564903,1.036091474,1.362753036,small
523049,0.992316886,0.860292581,1.166973256,1.402273119,1.046017699,1.532998821,1.060026017,1.155505108,1.770233695,small
523050,1.323633982,1.170166186,2.35549105,1.522130676,1.435636921,1.871254202,1.069964091,1.671073296,2.277301225,small
523051,2.541906874,1.195539626,2.236404271,1.000842105,0.880868337,1.240161762,1.208359856,1.060688307,2.42605042,small
523052,1.040126426,1.141035259,1.115545755,1.040372671,1.240606687,1.429311693,1.035154248,1.059913378,1.393990059,small
523053,1.034656189,1.069043031,1.068496924,1.128981764,1.235775526,1.692999295,1.017124538,1.140435201,1.506376749,small
523054,0.921773545,1.374194169,1.122119466,1.060817614,1.154219597,1.526826449,1.034308532,1.121968214,1.448161152,small
523055,0.94588579,1.211354435,1.07268584,1.007545671,1.207320308,1.52746306,1.103031898,1.03511039,1.625104282,small
523056,1.765359614,0.73915592,2.384280071,1.112742141,1.232633279,1.574156124,1.230850263,1.327314815,1.441623337,small
523057,1.117550025,1.069139723,1.615191568,0.994878706,1.203021978,1.701778844,1.192695845,1.107490057,1.576876782,small
523058,1.521710308,1.221877585,2.491588785,1.556210526,1.469017632,1.560547415,1.079246524,0.952046373,3.204302671,small
523059,1.35480161,1.787278415,1.050674206,0.858205255,1.263921485,1.918568364,0.959977558,1.043456397,1.462584378,small
523060,1.29791395,0.906189505,1.056334842,1.398605968,1.017299009,1.645987353,1.046262174,1.108659115,1.415056475,small
523061,1.194488784,1.159715158,1.736494845,1.536494845,3.206892767,1.16788867,0.734293743,1.384677419,1.765618349,medium
523062,1.049862023,1.036211955,0.94635286,0.74635286,2.075538911,1.049956702,1.020983885,1.026064968,1.819002834,medium
523063,1.279662055,2.497740478,0.592686306,0.392686306,1.146489685,1.646035223,0.901714636,1.592511416,2.65741688,medium
523064,1.063064886,1.338780354,1.0163484,0.8163484,1.126403233,1.302464729,1.061144196,1.067422703,2.12499097,medium
523065,0.867605338,1.991615979,2.39106198,2.19106198,2.232090609,1.418118208,1.493933406,1.102126792,2.381267822,medium
523066,1.009962437,1.070292458,0.980763099,0.780763099,1.20206252,1.505990064,1.214277371,0.824673209,2.075360271,medium
523067,0.965847892,0.914126052,0.792885081,0.592885081,0.969980119,1.261086268,1.020092158,1.045058096,1.874710822,medium
523068,1.529311383,1.131969309,1.99815214,1.79815214,2.605453479,1.958077615,1.563015153,2.749082007,2.028201735,medium
523069,0.89265783,0.91950436,1.975752419,1.775752419,2,1.295820591,0.819723991,1.037229459,2.006200909,medium
523070,1.095200766,1.002131999,2.079109427,1.879109427,3.531807533,1.332482473,2.668030258,0.996679002,2.021657613,medium
523071,0.951661631,0.958062519,0.921543316,0.721543316,1.13608149,1.237983077,1.72159895,1.125309789,2.17023906,medium
523072,0.984860951,1.869208494,0.956014662,0.756014662,1.138566213,1.241772612,1.075738874,1.086744368,2.134595172,medium
523073,0.668025478,1.948174201,2.112331274,1.912331274,2.713454545,1.196786891,1.717763321,0.959805034,3.501265914,medium
523074,1.061602186,1.12132216,0.974893452,0.774893452,0.950765375,1.345185097,1.123165571,1.146656462,4.612982853,medium
523075,0.733107918,1.207649179,0.966841603,0.766841603,1.020846906,1.265604957,1.06291354,1.218494835,2.805405909,medium
523076,0.922586386,0.988446513,1.018207283,0.818207283,1.040982041,1.277885211,1.189286706,1.00739445,2.79939449,medium
523077,1.015038909,0.946759071,1.061533426,0.861533426,1.115900106,1.212633278,0.952506547,1.043793345,3.511598849,medium
523078,0.988120857,0.945852435,1.002272727,0.802272727,1.157077269,1.272914542,1.096525431,1.074449001,2.440641523,medium
523079,1.024847958,1.089590444,1.037608056,0.837608056,0.957933923,1.215872012,1.057048078,1.119625322,3.279751722,medium
523080,0.96664465,1.098438068,0.983103448,0.783103448,1.166002099,1.21981799,1.006589718,0.979484714,2.427338843,medium
523081,1.0335,0.993593594,1.047724167,0.847724167,1.201799803,1.200908049,1.025772755,1.034875819,2.279130068,medium
523082,1.12419383,0.939753155,1.076645265,0.876645265,1.338704581,1.307977364,0.989964207,1.002160806,1.971046094,medium
523083,0.988672566,1.105819071,0.904590305,0.704590305,1.109074544,1.259489532,1.044902951,1.084920788,2.145687057,medium
523084,1.062947494,1.182581649,1.071924806,0.871924806,1.02335104,1.248981412,1.072124288,1.685028146,1.823897718,medium
523085,1.183981608,1.053167222,1.276560048,1.076560048,0.931346488,1.369910573,1.365902218,1.221043578,2.091172012,medium
523086,1.023001298,0.971049878,1.020873531,0.820873531,1.292840481,1.265541176,0.994361037,1.043042587,2.697544152,medium
523087,1.110489684,1.180282084,1.367263966,1.167263966,1.147616539,1.25649077,1.117758362,1.233032652,2.2309595,medium
523088,0.855710389,0.918585228,0.988080255,0.788080255,0.968008256,1.332662578,1.025878004,0.990874845,2.040162991,medium
523089,1.008403361,1.61091954,1.389955084,1.189955084,1.348070383,1.185406581,1.014188743,1.210410288,1.943354963,medium
523090,0.945485399,1.281833963,1.053934653,0.853934653,1.094617513,1.166687197,1.096233051,1.192624833,1.99272981,medium
523091,1.429555896,2.574045634,0.546123798,0.346123798,0.821004364,1.675312817,1.022468516,1.06472372,1.752904456,medium
523092,1.413927363,0.929221136,1.155145683,0.955145683,1.245691026,1.72638191,1.351246043,1.118653086,2.056769955,medium
523093,0.781011414,0.875363881,1.040303408,0.840303408,1.298838437,1.266817551,1.039683186,0.984311447,1.96194772,medium
523094,1.089413055,1.013104189,1.03448651,0.83448651,0.944970681,1.170109657,1.024290966,1.080059345,1.787768118,medium
523095,1.053958111,1.027077978,1.03412489,0.83412489,3.079446967,1.323225831,1.032313576,1.081384471,1.785326528,medium
523096,1.08714816,1.157502499,1.515189751,1.315189751,1.052970487,1.35828041,1.131221322,1.075162808,2.081460605,medium
523097,1.038428531,1.113428819,0.989941478,0.789941478,1.004471931,1.17090035,1.03035897,1.433201775,1.82855956,medium
523098,0.92608071,1.078434844,1.560510845,1.360510845,0.99623431,1.232775453,1.024647045,1.308409027,2.103256239,medium
523099,0.950446557,0.946648045,1.015805211,0.815805211,1.032055749,1.244676916,1.08712239,1.25777168,1.81250539,medium
523100,0.934495682,1.047555892,1.167222222,0.967222222,1.057968507,1.248014612,1.061146497,1.08129826,1.847713841,medium
523101,1.206045788,1.031213053,1.049355217,0.849355217,1.496641923,2.091924512,0.875873796,1.019461845,1.879504505,medium
523102,1.0085479,1.040059791,1.100180218,0.900180218,1.134958591,1.127530657,1.032066764,1.055760114,2.555643066,medium
523103,1.580862318,1.103298175,0.745865167,0.545865167,1.365082079,1.516778572,0.952049154,1.395924476,1.655140891,medium
523104,1.136454582,1.059427828,0.978670013,0.778670013,1.021982414,1.212564037,1.049289127,1.084659244,3.213529605,medium
523105,0.969437197,1.044683943,1.093055381,0.893055381,1.064110622,1.276110949,1.053937091,1.047426388,4.013463406,medium
523106,0.951629863,0.907245532,0.924147864,0.724147864,1.034490239,1.219987452,1.001925016,1.058349069,3.488373253,medium
523107,0.976132563,1.113117232,1.203696718,1.003696718,1.065167549,1.23089924,0.997806202,1.591840452,2.099297779,medium
523108,0.989017259,1.073771803,1.085286458,0.885286458,0.956806842,1.234109021,1.055575844,1.036096257,3.151210198,medium
523109,0.978690865,0.961873638,1.020761964,0.820761964,0.995116128,1.258469706,1.075958982,1.164748112,2.915082119,medium
523110,0.982785231,1.028169014,0.993533612,0.793533612,1.092635213,1.180549868,0.992686567,1.082214765,2.683990837,medium
523111,0.884982039,1.064990593,0.944646699,0.744646699,1.106528926,1.246877733,1.012905983,1.251249386,1.864864238,medium
523112,0.999848977,1.038442378,1.29122273,1.09122273,1.313759293,1.176314518,1.026885601,1.361567753,1.843171465,medium
523113,1.085121475,0.95201862,0.955089559,0.755089559,1.012335889,1.259108997,1.018060061,1.05871223,2.125845217,medium
523114,1.191355599,0.738430584,1.787912331,1.587912331,1.601561718,1.352986499,1.041552117,1.270570023,1.872838829,medium
523115,0.99680331,1.308098234,1.127743852,0.927743852,0.744368463,1.172484889,1.005183413,1.177694725,2.278414493,medium
523116,0.95743165,1.233873918,1.129382394,0.929382394,1.038357705,1.209378973,1.064786604,1.10506447,2.027570864,medium
523117,1.068364304,1.02875613,0.998140451,0.798140451,0.99603938,1.252076268,1.106561585,1.144208229,1.846174966,medium
523118,1.163351186,1.105600641,1.06150296,0.86150296,1.012442008,1.215026279,1.086664714,1.063984788,1.732920291,medium
523119,0.927707891,1.020629142,0.996726678,0.796726678,1.043658833,1.267490396,1.046848456,1.069153776,1.861723103,medium
523120,0.924872283,1.075290216,1.069234244,0.869234244,0.998927384,1.338576064,1.007885924,1.164447858,1.807324063,medium
523121,1.120149653,1.079077061,1.043373494,0.843373494,1.50838606,1.236976039,0.982926584,1.031898383,1.826282635,medium
523122,1.213613819,1.060817692,0.973695747,0.773695747,0.90800101,1.177872082,1.079333142,1.122469534,1.76539004,medium
523123,1.016511399,1.254655309,0.984779566,0.784779566,0.939032583,1.142592034,1.046490148,1.07225577,1.780266854,medium
523124,0.938855014,0.999110479,0.964927587,0.764927587,1,1.213112763,1.001338252,1.026532376,2.772440191,medium
523125,1.024838412,1.080664412,1.204074779,2.546413122,1.385230215,1.020311762,1.024649154,1.038947844,1.942193883,large
523126,0.971098999,1.00923361,0.98638351,4.095385028,0.998098181,1.106221588,1.030291748,1.132982189,3.242633313,large
523127,0.991289357,1.05890717,0.972068754,2.089544967,1.095580559,1.060416998,1.032905095,1.067687714,1.828796562,large
523128,1.071446369,1.050093148,0.985400964,1.975484502,0.999624765,1.063538195,0.997041343,1.05963841,1.0830026,large
523129,0.79844187,0.87304589,0.983417154,2.737510238,0.982379456,1.036811088,1.056560877,1.018754412,1.396155075,large
523130,1.029508919,1.055454957,1.013980089,2.573143619,1.006607475,1.014800515,0.982436639,1.107584673,1.701147755,large
523131,1.066586119,0.93174404,1.079135719,2.46070279,1.02260274,0.951812621,1.018791393,1.13552813,2.042470271,large
523132,0.983182035,1.004356395,1.285352576,2.068712544,1.189042821,0.979595584,0.976290419,1.006295908,1.285475859,large
523133,0.786194564,0.934999078,1.005752536,2.146050369,0.994078683,1.021461877,1.05357067,1.051078272,1.168637081,large
